0,0.23036003303162336
1,0.17153389495201432
2,0.14176085665637933
3,0.12352085950046482
4,0.11127203011225599
5,0.10069747590614421
6,0.09373616017270252
7,0.08752095820622041
8,0.08120557444702778
9,0.07674111846291908
